Date Time,Ave AirTemp (degC),Ave Humidity (%)
2014-09-08 04:45:00,21.8,35.5
2014-09-08 04:50:00,21.8,36.2
2014-09-08 04:55:00,21.8,35.8
2014-09-08 05:00:00,21.9,35.6
2014-09-08 05:05:00,22,35.2
2014-09-08 05:10:00,22.1,35.1
2014-09-08 05:15:00,22,35.3
2014-09-08 05:20:00,21.7,35.8
2014-09-08 05:25:00,21.7,37
2014-09-08 05:30:00,21.9,37.3
2014-09-08 05:35:00,21.8,37.1
2014-09-08 05:40:00,21.7,37
2014-09-08 05:45:00,21.7,36.7
2014-09-08 05:50:00,21.6,37.1
2014-09-08 05:55:00,21.6,37.9
2014-09-08 06:00:00,21.5,38.1
2014-09-08 06:05:00,21.4,38.9
2014-09-08 06:10:00,21.5,39.3
2014-09-08 06:15:00,21.3,39.8
2014-09-08 06:20:00,21.1,40.3
2014-09-08 06:25:00,21.1,40.7
2014-09-08 06:30:00,21.1,39.4
2014-09-08 06:35:00,21.1,39.2
2014-09-08 06:40:00,21.1,38.9
2014-09-08 06:45:00,20.9,39.2
2014-09-08 06:50:00,20.9,38.8
2014-09-08 06:55:00,20.8,39.4
2014-09-08 07:00:00,20.7,39.3
2014-09-08 07:05:00,20.7,39.5
2014-09-08 07:10:00,20.6,40.1
2014-09-08 07:15:00,20.5,40.5
2014-09-08 07:20:00,20.4,40.7
2014-09-08 07:25:00,20.3,41.2
2014-09-08 07:30:00,20.3,41.6
2014-09-08 07:35:00,20.2,41.8
2014-09-08 07:40:00,20.1,42.6
2014-09-08 07:45:00,20.1,42.7
2014-09-08 07:50:00,20.1,42.7
2014-09-08 07:55:00,20,43.1
2014-09-08 08:00:00,20,42.7
2014-09-08 08:05:00,20,42.7
2014-09-08 08:10:00,20,42.8
2014-09-08 08:15:00,20,42.9
2014-09-08 08:20:00,19.9,43.6
2014-09-08 08:25:00,19.8,43.6
2014-09-08 08:30:00,19.9,43.1
2014-09-08 08:35:00,19.8,43.7
2014-09-08 08:40:00,19.5,44.9
2014-09-08 08:45:00,19.4,45.4
2014-09-08 08:50:00,19.3,45.7
2014-09-08 08:55:00,19.2,46.1
2014-09-08 09:00:00,19,46.3
2014-09-08 09:05:00,18.9,46.8
2014-09-08 09:10:00,18.8,47.3
2014-09-08 09:15:00,18.7,47.8
2014-09-08 09:20:00,18.7,48.3
2014-09-08 09:25:00,18.6,49.2
2014-09-08 09:30:00,18.4,50.1
2014-09-08 09:35:00,18.5,48.9
2014-09-08 09:40:00,18.4,49.2
2014-09-08 09:45:00,18.5,49.1
2014-09-08 09:50:00,18.4,49.6
2014-09-08 09:55:00,18.3,49.7
2014-09-08 10:00:00,18.3,49.7
2014-09-08 10:05:00,18.1,50.3
2014-09-08 10:10:00,18,50.4
2014-09-08 10:15:00,18,50.3
2014-09-08 10:20:00,18,50.8
2014-09-08 10:25:00,17.9,51.4
2014-09-08 10:30:00,17.7,52
2014-09-08 10:35:00,17.6,52.6
2014-09-08 10:40:00,17.5,53.6
2014-09-08 10:45:00,17.4,54.8
2014-09-08 10:50:00,17.3,54.5
2014-09-08 10:55:00,17.5,53.7
2014-09-08 11:00:00,17.5,53.3
2014-09-08 11:05:00,17.5,53.4
2014-09-08 11:10:00,17.5,53.6
2014-09-08 11:15:00,17.5,53.8
2014-09-08 11:20:00,17.4,54.2
2014-09-08 11:25:00,17.4,54.2
2014-09-08 11:30:00,17.4,54.5
2014-09-08 11:35:00,17.2,55.4
2014-09-08 11:40:00,17.1,56.1
2014-09-08 11:45:00,17.2,55.9
2014-09-08 11:50:00,17.2,55.6
2014-09-08 11:55:00,17.1,55.7
2014-09-08 12:00:00,19.3,48.4
2014-09-08 12:05:00,18.6,49.8
2014-09-08 12:10:00,18.6,50
2014-09-08 12:15:00,19,47.7
2014-09-08 12:20:00,19.1,48.2
2014-09-08 12:25:00,19.4,48
2014-09-08 12:30:00,19.2,49
2014-09-08 12:35:00,19.2,48.7
2014-09-08 12:40:00,19.1,47.6
2014-09-08 12:45:00,19.4,46.4
2014-09-08 12:50:00,19.5,46.4
2014-09-08 12:55:00,19.2,46.8
2014-09-08 13:00:00,19.3,46.3
2014-09-08 13:05:00,19.4,45.4
2014-09-08 13:10:00,19.9,44.5
2014-09-08 13:15:00,19.9,42.9
2014-09-08 13:20:00,19.4,42.5
2014-09-08 13:25:00,19.7,42.6
2014-09-08 13:30:00,19.9,42.6
2014-09-08 13:35:00,20,42.9
2014-09-08 13:40:00,20.2,42.8
2014-09-08 13:45:00,20.4,41.8
2014-09-08 13:50:00,20.2,42.1
2014-09-08 13:55:00,20,42
2014-09-08 14:00:00,20.3,41.7
2014-09-08 14:05:00,20.3,41.3
2014-09-08 14:10:00,20.9,41
2014-09-08 14:15:00,21.1,39.7
2014-09-08 14:20:00,20.6,39.4
2014-09-08 14:25:00,20.6,39.3
2014-09-08 14:30:00,20.9,39.5
2014-09-08 14:35:00,21.3,38.7
2014-09-08 14:40:00,21,39.2
2014-09-08 14:45:00,21.6,38.1
2014-09-08 14:50:00,21.4,38.1
2014-09-08 14:55:00,21.8,37.5
2014-09-08 15:00:00,21.6,37.2
2014-09-08 15:05:00,21.7,37.6
2014-09-08 15:10:00,21.9,37
2014-09-08 15:15:00,21.5,37.4
2014-09-08 15:20:00,21.4,37.8
2014-09-08 15:25:00,21.5,37.5
2014-09-08 15:30:00,21.4,37.3
2014-09-08 15:35:00,21.5,37
2014-09-08 15:40:00,21.3,36.7
2014-09-08 15:45:00,21.3,36.8
2014-09-08 15:50:00,21.4,36.9
2014-09-08 15:55:00,21.3,36.6
2014-09-08 16:00:00,21.7,36.4
2014-09-08 16:05:00,22,35.8
2014-09-08 16:10:00,21.6,35.9
2014-09-08 16:15:00,22.1,35.5
2014-09-08 16:20:00,22.3,35
2014-09-08 16:25:00,22,36
2014-09-08 16:30:00,22.2,35.7
2014-09-08 16:35:00,22.1,35.6
2014-09-08 16:40:00,22.4,34.8
2014-09-08 16:45:00,21.8,35.5
2014-09-08 16:50:00,21.8,36.2
2014-09-08 16:55:00,21.8,35.8
2014-09-08 17:00:00,21.9,35.6
2014-09-08 17:05:00,22,35.2
2014-09-08 17:10:00,22.1,35.1
2014-09-08 17:15:00,22,35.3
2014-09-08 17:20:00,21.7,35.8
2014-09-08 17:25:00,21.7,37
2014-09-08 17:30:00,21.9,37.3
2014-09-08 17:35:00,21.8,37.1
2014-09-08 17:40:00,21.7,37
2014-09-08 17:45:00,21.7,36.7
2014-09-08 17:50:00,21.6,37.1
2014-09-08 17:55:00,21.6,37.9
2014-09-08 18:00:00,21.5,38.1
2014-09-08 18:05:00,21.4,38.9
2014-09-08 18:10:00,21.5,39.3
2014-09-08 18:15:00,21.3,39.8
2014-09-08 18:20:00,21.1,40.3
2014-09-08 18:25:00,21.1,40.7
2014-09-08 18:30:00,21.1,39.4
2014-09-08 18:35:00,21.1,39.2
2014-09-08 18:40:00,21.1,38.9
2014-09-08 18:45:00,20.9,39.2
2014-09-08 18:50:00,20.9,38.8
2014-09-08 18:55:00,20.8,39.4
2014-09-08 19:00:00,20.7,39.3
2014-09-08 19:05:00,20.7,39.5
2014-09-08 19:10:00,20.6,40.1
2014-09-08 19:15:00,20.5,40.5
2014-09-08 19:20:00,20.4,40.7
2014-09-08 19:25:00,20.3,41.2
2014-09-08 19:30:00,20.3,41.6
2014-09-08 19:35:00,20.2,41.8
2014-09-08 19:40:00,20.1,42.6
2014-09-08 19:45:00,20.1,42.7
2014-09-08 19:50:00,20.1,42.7
2014-09-08 19:55:00,20,43.1
2014-09-08 20:00:00,20,42.7
2014-09-08 20:05:00,20,42.7
2014-09-08 20:10:00,20,42.8
2014-09-08 20:15:00,20,42.9
2014-09-08 20:20:00,19.9,43.6
2014-09-08 20:25:00,19.8,43.6
2014-09-08 20:30:00,19.9,43.1
2014-09-08 20:35:00,19.8,43.7
2014-09-08 20:40:00,19.5,44.9
2014-09-08 20:45:00,19.4,45.4
2014-09-08 20:50:00,19.3,45.7
2014-09-08 20:55:00,19.2,46.1
2014-09-08 21:00:00,19,46.3
2014-09-08 21:05:00,18.9,46.8
2014-09-08 21:10:00,18.8,47.3
2014-09-08 21:15:00,18.7,47.8
2014-09-08 21:20:00,18.7,48.3
2014-09-08 21:25:00,18.6,49.2
2014-09-08 21:30:00,18.4,50.1
2014-09-08 21:35:00,18.5,48.9
2014-09-08 21:40:00,18.4,49.2
2014-09-08 21:45:00,18.5,49.1
2014-09-08 21:50:00,18.4,49.6
2014-09-08 21:55:00,18.3,49.7
2014-09-08 22:00:00,18.3,49.7
2014-09-08 22:05:00,18.1,50.3
2014-09-08 22:10:00,18,50.4
2014-09-08 22:15:00,18,50.3
2014-09-08 22:20:00,18,50.8
2014-09-08 22:25:00,17.9,51.4
2014-09-08 22:30:00,17.7,52
2014-09-08 22:35:00,17.6,52.6
2014-09-08 22:40:00,17.5,53.6
2014-09-08 22:45:00,17.4,54.8
2014-09-08 22:50:00,17.3,54.5
2014-09-08 22:55:00,17.5,53.7
2014-09-08 23:00:00,17.5,53.3
2014-09-08 23:05:00,17.5,53.4
2014-09-08 23:10:00,17.5,53.6
2014-09-08 23:15:00,17.5,53.8
2014-09-08 23:20:00,17.4,54.2
2014-09-08 23:25:00,17.4,54.2
2014-09-08 23:30:00,17.4,54.5
2014-09-08 23:35:00,17.2,55.4
2014-09-08 23:40:00,17.1,56.1
2014-09-08 23:45:00,17.2,55.9
2014-09-08 23:50:00,17.2,55.6
2014-09-08 23:55:00,17.1,55.7
2014-09-09 00:00:00,18.9,56.5
2014-09-09 00:05:00,19.8,53.9
2014-09-09 00:10:00,19.7,53.8
2014-09-09 00:15:00,18.9,55.7
2014-09-09 00:20:00,19.1,55.2
2014-09-09 00:25:00,19,55.7
2014-09-09 00:30:00,19,55.3
2014-09-09 00:35:00,19.2,53.8
2014-09-09 00:40:00,19,54.6
2014-09-09 00:45:00,19.1,54.3
2014-09-09 00:50:00,19.2,54.1
2014-09-09 00:55:00,19.9,51.6
2014-09-09 01:00:00,19.5,51.7
2014-09-09 01:05:00,19.8,51
2014-09-09 01:10:00,19.9,50.5
2014-09-09 01:15:00,20,49.9
2014-09-09 01:20:00,20.2,49.3
2014-09-09 01:25:00,20.4,48.6
2014-09-09 01:30:00,20.2,48.7
2014-09-09 01:35:00,20.6,47.5
2014-09-09 01:40:00,20.4,46.9
2014-09-09 01:45:00,20.3,47.2
2014-09-09 01:50:00,20.7,47.3
2014-09-09 01:55:00,20.8,47.2
2014-09-09 02:00:00,20.6,47.6
2014-09-09 02:05:00,20.4,48
2014-09-09 02:10:00,19.8,49.2
2014-09-09 02:15:00,19.8,49.3
2014-09-09 02:20:00,19.9,47.9
2014-09-09 02:25:00,20.2,46.6
2014-09-09 02:30:00,20.2,46
2014-09-09 02:35:00,20.3,46.6
2014-09-09 02:40:00,20.5,45.5
2014-09-09 02:45:00,20.5,45.6
2014-09-09 02:50:00,20.3,46.6
2014-09-09 02:55:00,20,47.6
2014-09-09 03:00:00,20.1,46.9
2014-09-09 03:05:00,20.2,46.7
2014-09-09 03:10:00,20.5,45.9
2014-09-09 03:15:00,20.5,45.2
2014-09-09 03:20:00,20.7,44
2014-09-09 03:25:00,21.1,43.2
2014-09-09 03:30:00,21.8,41.6
2014-09-09 03:35:00,21.8,41.4
2014-09-09 03:40:00,21.4,43.5
2014-09-09 03:45:00,21.3,44
2014-09-09 03:50:00,21.1,44.6
2014-09-09 03:55:00,21.2,43.9
2014-09-09 04:00:00,21,44.6
2014-09-09 04:05:00,20.7,45.1
2014-09-09 04:10:00,20.6,45.6
2014-09-09 04:15:00,20.6,45.5
2014-09-09 04:20:00,20.6,45.8
2014-09-09 04:25:00,20.6,45.7
2014-09-09 04:30:00,20.7,45.1
2014-09-09 04:35:00,20.8,45.2
2014-09-09 04:40:00,20.7,44.9
2014-09-09 04:45:00,20.8,44.8
2014-09-09 04:50:00,21.1,44.7
2014-09-09 04:55:00,20.8,44.4
2014-09-09 05:00:00,20.8,44.2
2014-09-09 05:05:00,20.9,43.5
2014-09-09 05:10:00,20.9,43.4
2014-09-09 05:15:00,21.2,42.5
2014-09-09 05:20:00,21.1,46.1
2014-09-09 05:25:00,20.8,48.3
2014-09-09 05:30:00,20.8,48.7
2014-09-09 05:35:00,20.5,49.8
2014-09-09 05:40:00,20.4,50.4
2014-09-09 05:45:00,20.4,51
2014-09-09 05:50:00,20,52.4
2014-09-09 05:55:00,19.8,53
2014-09-09 06:00:00,19.7,53.2
2014-09-09 06:05:00,19.7,52.9
2014-09-09 06:10:00,19.6,53.8
2014-09-09 06:15:00,19.6,53.6
2014-09-09 06:20:00,19.5,53.3
2014-09-09 06:25:00,19.4,53.5
2014-09-09 06:30:00,19.4,54
2014-09-09 06:35:00,19.3,54.5
2014-09-09 06:40:00,19.2,54.8
2014-09-09 06:45:00,19,55.5
2014-09-09 06:50:00,19,55.6
2014-09-09 06:55:00,19,55.8
2014-09-09 07:00:00,18.9,56.1
2014-09-09 07:05:00,18.7,56.8
2014-09-09 07:10:00,18.7,57.2
2014-09-09 07:15:00,18.7,57.4
2014-09-09 07:20:00,18.7,57.8
2014-09-09 07:25:00,18.6,58.1
2014-09-09 07:30:00,18.5,58.6
2014-09-09 07:35:00,18.5,58.9
2014-09-09 07:40:00,18.4,59.1
2014-09-09 07:45:00,18,59.6
2014-09-09 07:50:00,18,59.8
2014-09-09 07:55:00,18,59.9
2014-09-09 08:00:00,17.9,60.1
2014-09-09 08:05:00,17.7,60.5
2014-09-09 08:10:00,17.7,60.8
2014-09-09 08:15:00,17.6,61.1
2014-09-09 08:20:00,17.5,61.4
2014-09-09 08:25:00,17.5,61.9
2014-09-09 08:30:00,17.5,61.9
2014-09-09 08:35:00,17.4,61.8
2014-09-09 08:40:00,17.3,62.2
2014-09-09 08:45:00,17.2,62.6
2014-09-09 08:50:00,17.2,62.7
2014-09-09 08:55:00,17.1,63.1
2014-09-09 09:00:00,17.1,63.4
2014-09-09 09:05:00,17.1,63.5
2014-09-09 09:10:00,17,63.7
2014-09-09 09:15:00,17,64.2
2014-09-09 09:20:00,16.9,64.8
2014-09-09 09:25:00,16.8,65.4
2014-09-09 09:30:00,16.7,66.1
2014-09-09 09:35:00,16.6,66.5
2014-09-09 09:40:00,16.5,67.2
2014-09-09 09:45:00,16.5,67.6
2014-09-09 09:50:00,16.4,68.3
2014-09-09 09:55:00,16.4,68.7
2014-09-09 10:00:00,16.3,69.2
2014-09-09 10:05:00,16.3,69.5
2014-09-09 10:10:00,16.2,70
2014-09-09 10:15:00,16.2,70.2
2014-09-09 10:20:00,16.1,70.2
2014-09-09 10:25:00,16.1,70.4
2014-09-09 10:30:00,16,70.6
2014-09-09 10:35:00,15.9,70.9
2014-09-09 10:40:00,15.9,70.7
2014-09-09 10:45:00,15.9,70.7
2014-09-09 10:50:00,15.9,70.7
2014-09-09 10:55:00,15.8,71
2014-09-09 11:00:00,15.8,71.2
2014-09-09 11:05:00,15.7,71.2
2014-09-09 11:10:00,15.7,71.5
2014-09-09 11:15:00,15.7,71.6
2014-09-09 11:20:00,15.6,71.7
2014-09-09 11:25:00,15.5,72
2014-09-09 11:30:00,15.5,72.2
2014-09-09 11:35:00,15.5,72.3
2014-09-09 11:40:00,15.5,72.4
2014-09-09 11:45:00,15.4,72.5
2014-09-09 11:50:00,15.4,72.6
2014-09-09 11:55:00,15.4,72.6
2014-09-09 12:00:00,18.9,56.5
2014-09-09 12:05:00,19.8,53.9
2014-09-09 12:10:00,19.7,53.8
2014-09-09 12:15:00,18.9,55.7
2014-09-09 12:20:00,19.1,55.2
2014-09-09 12:25:00,19,55.7
2014-09-09 12:30:00,19,55.3
2014-09-09 12:35:00,19.2,53.8
2014-09-09 12:40:00,19,54.6
2014-09-09 12:45:00,19.1,54.3
2014-09-09 12:50:00,19.2,54.1
2014-09-09 12:55:00,19.9,51.6
2014-09-09 13:00:00,19.5,51.7
2014-09-09 13:05:00,19.8,51
2014-09-09 13:10:00,19.9,50.5
2014-09-09 13:15:00,20,49.9
2014-09-09 13:20:00,20.2,49.3
2014-09-09 13:25:00,20.4,48.6
2014-09-09 13:30:00,20.2,48.7
2014-09-09 13:35:00,20.6,47.5
2014-09-09 13:40:00,20.4,46.9
2014-09-09 13:45:00,20.3,47.2
2014-09-09 13:50:00,20.7,47.3
2014-09-09 13:55:00,20.8,47.2
2014-09-09 14:00:00,20.6,47.6
2014-09-09 14:05:00,20.4,48
2014-09-09 14:10:00,19.8,49.2
2014-09-09 14:15:00,19.8,49.3
2014-09-09 14:20:00,19.9,47.9
2014-09-09 14:25:00,20.2,46.6
2014-09-09 14:30:00,20.2,46
2014-09-09 14:35:00,20.3,46.6
2014-09-09 14:40:00,20.5,45.5
2014-09-09 14:45:00,20.5,45.6
2014-09-09 14:50:00,20.3,46.6
2014-09-09 14:55:00,20,47.6
2014-09-09 15:00:00,20.1,46.9
2014-09-09 15:05:00,20.2,46.7
2014-09-09 15:10:00,20.5,45.9
2014-09-09 15:15:00,20.5,45.2
2014-09-09 15:20:00,20.7,44
2014-09-09 15:25:00,21.1,43.2
2014-09-09 15:30:00,21.8,41.6
2014-09-09 15:35:00,21.8,41.4
2014-09-09 15:40:00,21.4,43.5
2014-09-09 15:45:00,21.3,44
2014-09-09 15:50:00,21.1,44.6
2014-09-09 15:55:00,21.2,43.9
2014-09-09 16:00:00,21,44.6
2014-09-09 16:05:00,20.7,45.1
2014-09-09 16:10:00,20.6,45.6
2014-09-09 16:15:00,20.6,45.5
2014-09-09 16:20:00,20.6,45.8
2014-09-09 16:25:00,20.6,45.7
2014-09-09 16:30:00,20.7,45.1
2014-09-09 16:35:00,20.8,45.2
2014-09-09 16:40:00,20.7,44.9
2014-09-09 16:45:00,20.8,44.8
2014-09-09 16:50:00,21.1,44.7
2014-09-09 16:55:00,20.8,44.4
2014-09-09 17:00:00,20.8,44.2
2014-09-09 17:05:00,20.9,43.5
2014-09-09 17:10:00,20.9,43.4
2014-09-09 17:15:00,21.2,42.5
2014-09-09 17:20:00,21.1,46.1
2014-09-09 17:25:00,20.8,48.3
2014-09-09 17:30:00,20.8,48.7
2014-09-09 17:35:00,20.5,49.8
2014-09-09 17:40:00,20.4,50.4
2014-09-09 17:45:00,20.4,51
2014-09-09 17:50:00,20,52.4
2014-09-09 17:55:00,19.8,53
2014-09-09 18:00:00,19.7,53.2
2014-09-09 18:05:00,19.7,52.9
2014-09-09 18:10:00,19.6,53.8
2014-09-09 18:15:00,19.6,53.6
2014-09-09 18:20:00,19.5,53.3
2014-09-09 18:25:00,19.4,53.5
2014-09-09 18:30:00,19.4,54
2014-09-09 18:35:00,19.3,54.5
2014-09-09 18:40:00,19.2,54.8
2014-09-09 18:45:00,19,55.5
2014-09-09 18:50:00,19,55.6
2014-09-09 18:55:00,19,55.8
2014-09-09 19:00:00,18.9,56.1
2014-09-09 19:05:00,18.7,56.8
2014-09-09 19:10:00,18.7,57.2
2014-09-09 19:15:00,18.7,57.4
2014-09-09 19:20:00,18.7,57.8
2014-09-09 19:25:00,18.6,58.1
2014-09-09 19:30:00,18.5,58.6
2014-09-09 19:35:00,18.5,58.9
2014-09-09 19:40:00,18.4,59.1
2014-09-09 19:45:00,18,59.6
2014-09-09 19:50:00,18,59.8
2014-09-09 19:55:00,18,59.9
2014-09-09 20:00:00,17.9,60.1
2014-09-09 20:05:00,17.7,60.5
2014-09-09 20:10:00,17.7,60.8
2014-09-09 20:15:00,17.6,61.1
2014-09-09 20:20:00,17.5,61.4
2014-09-09 20:25:00,17.5,61.9
2014-09-09 20:30:00,17.5,61.9
2014-09-09 20:35:00,17.4,61.8
2014-09-09 20:40:00,17.3,62.2
2014-09-09 20:45:00,17.2,62.6
2014-09-09 20:50:00,17.2,62.7
2014-09-09 20:55:00,17.1,63.1
2014-09-09 21:00:00,17.1,63.4
2014-09-09 21:05:00,17.1,63.5
2014-09-09 21:10:00,17,63.7
2014-09-09 21:15:00,17,64.2
2014-09-09 21:20:00,16.9,64.8
2014-09-09 21:25:00,16.8,65.4
2014-09-09 21:30:00,16.7,66.1
2014-09-09 21:35:00,16.6,66.5
2014-09-09 21:40:00,16.5,67.2
2014-09-09 21:45:00,16.5,67.6
2014-09-09 21:50:00,16.4,68.3
2014-09-09 21:55:00,16.4,68.7
2014-09-09 22:00:00,16.3,69.2
2014-09-09 22:05:00,16.3,69.5
2014-09-09 22:10:00,16.2,70
2014-09-09 22:15:00,16.2,70.2
2014-09-09 22:20:00,16.1,70.2
2014-09-09 22:25:00,16.1,70.4
2014-09-09 22:30:00,16,70.6
2014-09-09 22:35:00,15.9,70.9
2014-09-09 22:40:00,15.9,70.7
2014-09-09 22:45:00,15.9,70.7
2014-09-09 22:50:00,15.9,70.7
2014-09-09 22:55:00,15.8,71
2014-09-09 23:00:00,15.8,71.2
2014-09-09 23:05:00,15.7,71.2
2014-09-09 23:10:00,15.7,71.5
2014-09-09 23:15:00,15.7,71.6
2014-09-09 23:20:00,15.6,71.7
2014-09-09 23:25:00,15.5,72
2014-09-09 23:30:00,15.5,72.2
2014-09-09 23:35:00,15.5,72.3
2014-09-09 23:40:00,15.5,72.4
2014-09-09 23:45:00,15.4,72.5
2014-09-09 23:50:00,15.4,72.6
2014-09-09 23:55:00,15.4,72.6
2014-09-10 00:00:00,18.5,56.6
